  -9.1856552e-02  -1.0000000e+00
  -1.8829637e+00  -1.0000000e+00
  -2.2243880e+00  -1.0000000e+00
  -3.7443382e+00  -1.0000000e+00
  -4.1900456e+00  -1.0000000e+00
  -4.5875686e+00  -1.0000000e+00
  -3.4157009e+00  -1.0000000e+00
  -4.0709301e+00  -1.0000000e+00
  -3.9813346e+00  -1.0000000e+00
  -4.8089339e+00  -1.0000000e+00
  -4.2069534e+00   1.0000000e+00
  -1.7745660e+00   1.0000000e+00
   5.3102701e-01   1.0000000e+00
   5.7452246e+00  -1.0000000e+00
   2.1855779e+00  -1.0000000e+00
  -1.5441104e+00  -1.0000000e+00
  -2.5592393e+00   1.0000000e+00
  -3.1281249e+00   1.0000000e+00
   1.0326686e+00   1.0000000e+00
   3.2074859e+00  -1.0000000e+00
   1.4464087e+00   1.0000000e+00
  -9.0583929e-02   1.0000000e+00
   3.0355582e+00  -1.0000000e+00
   2.6304873e+00  -1.0000000e+00
  -1.7055677e-01  -1.0000000e+00
  -3.1853354e+00   1.0000000e+00
  -4.4167399e+00  -1.0000000e+00
  -1.4866945e+00  -1.0000000e+00
  -1.2542008e+00   1.0000000e+00
  -1.7684465e+00   1.0000000e+00
   4.3050610e-01  -1.0000000e+00
   1.0196536e+00   1.0000000e+00
   1.1255581e+00  -1.0000000e+00
  -9.6720229e-01   1.0000000e+00
  -2.1932485e+00  -1.0000000e+00
  -9.0628714e-01  -1.0000000e+00
  -2.8662241e+00  -1.0000000e+00
  -3.0534321e+00   1.0000000e+00
   8.9716691e-01  -1.0000000e+00
  -1.9589026e-01  -1.0000000e+00
  -6.7568302e-01  -1.0000000e+00
  -2.4632515e+00  -1.0000000e+00
  -4.8813082e+00   1.0000000e+00
  -2.2256626e+00  -1.0000000e+00
  -9.0627471e-01   1.0000000e+00
   3.2072871e-01  -1.0000000e+00
   1.5877321e+00   1.0000000e+00
   1.6556298e+00   1.0000000e+00
   5.0417202e+00   1.0000000e+00
   3.4687560e+00  -1.0000000e+00
   8.3416865e-01  -1.0000000e+00
  -1.3297170e+00  -1.0000000e+00
  -5.0198145e+00  -1.0000000e+00
  -5.0114042e+00   1.0000000e+00
  -2.0222605e+00  -1.0000000e+00
  -1.3341313e+00   1.0000000e+00
   1.5565342e+00   1.0000000e+00
   4.8890384e+00  -1.0000000e+00
   1.1981662e+00   1.0000000e+00
   9.3054230e-01  -1.0000000e+00
   7.4453134e-02   1.0000000e+00
  -2.3016043e-01  -1.0000000e+00
  -1.8364381e+00   1.0000000e+00
   1.0729759e+00   1.0000000e+00
   3.3829894e+00   1.0000000e+00
   4.6310155e+00   1.0000000e+00
   5.4737508e+00   1.0000000e+00
   5.8275468e+00  -1.0000000e+00
   3.7158672e-01   1.0000000e+00
  -1.4706485e+00  -1.0000000e+00
  -2.4532526e+00  -1.0000000e+00
  -3.6884863e+00  -1.0000000e+00
  -4.7797617e+00  -1.0000000e+00
  -4.4078509e+00  -1.0000000e+00
  -4.3341989e+00  -1.0000000e+00
  -2.2277309e+00  -1.0000000e+00
  -2.7228209e+00  -1.0000000e+00
  -2.7702193e+00   1.0000000e+00
   3.8712836e-01  -1.0000000e+00
  -1.4336408e+00   1.0000000e+00
   3.2927286e-02  -1.0000000e+00
  -6.7676944e-01   1.0000000e+00
   1.0426342e+00  -1.0000000e+00
  -1.2564675e+00   1.0000000e+00
   3.8405547e-01  -1.0000000e+00
  -7.7293024e-01   1.0000000e+00
  -1.0299618e-01  -1.0000000e+00
   4.3643477e-01  -1.0000000e+00
   2.6026847e-01  -1.0000000e+00
  -2.8775194e+00  -1.0000000e+00
  -4.2133300e+00   1.0000000e+00
  -2.4031013e+00  -1.0000000e+00
  -3.1887327e+00   1.0000000e+00
  -2.9947621e+00   1.0000000e+00
   9.2224948e-01   1.0000000e+00
   5.3809694e+00   1.0000000e+00
   6.2167412e+00  -1.0000000e+00
   5.4533724e+00  -1.0000000e+00
  -7.0196677e-01  -1.0000000e+00
  -4.7194409e+00   1.0000000e+00
  -2.7743471e+00  -1.0000000e+00
  -1.3836571e+00   1.0000000e+00
  -8.3510095e-01   1.0000000e+00
   1.1840550e+00  -1.0000000e+00
   1.9616147e+00   1.0000000e+00
   1.7753130e+00   1.0000000e+00
   1.8295730e+00   1.0000000e+00
   1.9888897e+00  -1.0000000e+00
   8.1247328e-01  -1.0000000e+00
  -2.2833702e+00   1.0000000e+00
  -8.9348951e-01   1.0000000e+00
  -3.4242498e-02  -1.0000000e+00
  -1.7839936e-01   1.0000000e+00
   2.8264207e+00  -1.0000000e+00
   3.6065211e+00  -1.0000000e+00
   1.6243611e+00   1.0000000e+00
  -1.9960174e+00  -1.0000000e+00
  -4.3990945e+00   1.0000000e+00
  -9.0052821e-01  -1.0000000e+00
  -1.7857030e+00  -1.0000000e+00
  -1.6611140e+00   1.0000000e+00
   5.3488188e-01   1.0000000e+00
   2.4743192e+00  -1.0000000e+00
   2.7305914e-01  -1.0000000e+00
  -1.6558667e+00  -1.0000000e+00
